"","V1_1","V2_1","V3_1","V4_1","V5_1","V6_1","V7_1","V8_1","V9_1","V10_1","V1_2","V2_2","V3_2","V4_2","V5_2","V6_2","V7_2","V8_2","V9_2","V10_2","V1_3","V2_3","V3_3","V4_3","V5_3","V6_3","V7_3","V8_3","V9_3","V10_3","V1_4","V2_4","V3_4","V4_4","V5_4","V6_4","V7_4","V8_4","V9_4","V10_4","V1_5","V2_5","V3_5","V4_5","V5_5","V6_5","V7_5","V8_5","V9_5","V10_5","V1_6","V2_6","V3_6","V4_6","V5_6","V6_6","V7_6","V8_6","V9_6","V10_6","V1_7","V2_7","V3_7","V4_7","V5_7","V6_7","V7_7","V8_7","V9_7","V10_7","V1_8","V2_8","V3_8","V4_8","V5_8","V6_8","V7_8","V8_8","V9_8","V10_8","V1_9","V2_9","V3_9","V4_9","V5_9","V6_9","V7_9","V8_9","V9_9","V10_9","V1_10","V2_10","V3_10","V4_10","V5_10","V6_10","V7_10","V8_10","V9_10","V10_10"
"V1_10",0,-4.22032279337605e-06,-1.89041910015394e-06,-6.73928318037236e-06,-6.14872903283654e-06,5.23533053232562e-06,-9.0043778930689e-06,9.44932006754246e-06,1.52136822811075e-05,1.29046520639892e-05,2.28201068759918e-05,0,-2.08099564038241e-05,-1.19306689540048e-05,-2.07539693352753e-05,4.49680684948411e-06,-1.0681295513965e-05,4.72737179908133e-06,-1.57874058717445e-05,-4.86590909914713e-06,1.4930984896696e-05,-1.52937790072132e-06,0,1.51463644973428e-05,2.63096398157942e-06,-1.89544927108511e-05,1.84140682479891e-06,-1.53310794536759e-06,-9.85568933708486e-06,-1.55190154236244e-05,-6.13711548900647e-05,2.09527060020819e-06,-1.54673837728383e-05,0,1.52472130433259e-06,-4.48208787178772e-06,-7.08991855019314e-06,-1.16452614208062e-05,1.14203076998594e-06,1.56382350879866e-05,-0.00031213512938156,-4.03786646567416e-05,-4.34992547250212e-05,-2.09355391330719e-05,0,-3.22615947811442e-05,-2.9582629785509e-05,-2.11572336816171e-05,-8.01851863716798e-06,-3.435568695484e-05,-0.000109736365460037,5.66967092344429e-06,-1.10462486166862e-05,7.00986004524306e-06,1.36965953685845e-05,0,2.88367146956782e-06,-3.31568097785859e-05,-6.31315463395777e-06,-3.98342607061987e-06,-0.000105890611461894,1.48163572172525e-05,-3.82517349813302e-05,-4.04515658584261e-06,9.44930071338778e-06,-2.36986773712919e-05,0,7.62399576559649e-07,-7.67248794818228e-06,1.37635354073573e-05,4.67501688310784e-05,-9.77666262819888e-06,-9.38319449070964e-06,-2.70233338879174e-06,-5.76213734985988e-06,-1.82503944393945e-05,-7.69368105945702e-06,0,-1.1965384215264e-05,-1.56761539843634e-05,-3.79150529750467e-05,8.24945707741221e-06,2.09324703278029e-05,-7.11073535813012e-06,-3.6242608581125e-06,2.50102132104813e-05,-1.84116425452585e-05,-1.85914216456857e-05,0,-1.15015413287951e-05,0.00146643991155785,0.000138059318356236,0.000140864460851013,0.000123987762574327,0.00016180077759955,0.000131367569215121,0.00013676236974158,0.000117502348598633,0.000130729431784414,0
"V2_10",0,-0.000484620638925915,-3.62903297794207e-05,-3.63931320941157e-05,-4.64816224292277e-05,-3.57753963179521e-05,-2.94860827450156e-05,-3.09776883922266e-05,-3.98599210934877e-05,-3.24014840204145e-05,-7.56247473246771e-06,0,-2.09870568556399e-05,2.07886120179025e-05,9.01210296206065e-06,1.16054693378986e-05,1.63573011116465e-05,1.18727741425645e-05,-1.40248568988838e-05,7.98732959084751e-07,-1.87234527592887e-05,3.18625662360904e-06,0,-6.51043876204589e-06,-7.78461807512866e-06,-3.28903638372958e-05,2.5574372587284e-06,-8.11856993005269e-06,1.49113388702372e-05,-1.02398802370808e-05,-4.81857523651527e-06,-0.000252413183357666,-5.81620015559232e-06,0,-3.58014781838779e-05,-2.04585712874534e-05,-1.79441893905596e-05,-1.52327534500596e-05,-2.63870769289409e-05,-3.27990014609828e-05,-2.02467942267981e-05,-0.000309806129185684,-4.29780098804529e-05,-4.06267299745875e-05,0,-3.50573379264062e-05,-4.64368968139891e-05,-4.4575408782686e-05,-3.94579221485802e-05,-3.6921959832262e-05,-2.18008538533493e-05,-0.00012337595922843,-3.02809302125932e-05,-6.62296619211683e-06,-3.24468975968819e-05,0,-3.36436883929005e-05,-2.64682628081091e-05,-3.66023212870154e-05,-2.83813947777496e-05,-2.62150214455206e-05,-0.000125010176246553,-2.73925505154115e-05,-3.5535554027691e-05,-3.48340187052685e-05,-3.5791022808406e-06,0,-1.62991745553345e-05,-2.78285507742389e-05,-2.61257238801601e-05,1.68694582218004e-05,0.000157437246686848,2.56451743719493e-05,2.54463417294745e-05,1.68120813202637e-05,1.37066981524048e-05,3.1798628687821e-05,0,7.41925790660821e-06,2.10958719076893e-05,-1.78050743809601e-05,-1.55283180649785e-07,3.15901745378209e-06,-1.34791268840426e-05,1.64034462190507e-06,1.21498411911349e-05,-2.88046816288227e-05,7.84340910873085e-06,0,-6.28751632468454e-06,0.000138059318356236,0.00151133931149135,0.000124372275095657,0.000125985418895405,0.000107817350727875,0.000138716770548311,0.000136943708978015,0.000143259549010449,0.000114934215557121,0
"V3_10",0,-5.52651084733303e-05,-0.000487351326410539,-4.21958097234266e-05,-3.39392890095773e-05,-4.17097169853595e-05,-3.28651454685215e-05,-4.0630333529493e-05,-3.00285238992851e-05,-4.63443003538659e-05,-2.37149625691246e-05,0,0.000180067159158321,-2.15683210749138e-05,-9.25775634790206e-06,1.98001463756712e-05,-8.18673720933272e-06,8.41980697776786e-06,-1.0855843689619e-05,1.50631053165111e-05,2.75369511772608e-05,5.39990868630948e-06,0,-2.26118849898919e-05,-4.0895785156118e-06,1.43145058269378e-05,-7.51735220100219e-06,-2.61953463665026e-06,-1.87298593836023e-05,1.72039596659111e-06,3.03774321225065e-06,-3.73424542154265e-05,-0.000232635524096298,0,-1.54525227273971e-06,-2.61449689265768e-05,-1.68494756658117e-05,-2.45160081573335e-05,-2.92008766880184e-05,-1.39289367232618e-05,-3.08576129062076e-05,-3.36646657522923e-05,-0.000296074292265237,-2.52225118337347e-05,0,-1.49834634563526e-05,-5.10479751435458e-05,-2.29959057799954e-05,-3.67214714423908e-05,-4.41732972267391e-05,-2.45610044898596e-05,-2.12958872942805e-05,-0.000121153259879817,1.76408238378236e-05,-1.89392985431647e-05,0,-3.05625019615425e-06,-5.37256611760105e-06,-2.62141702253523e-06,-2.58447481971346e-05,-2.47437904463937e-06,-9.47367957626618e-06,-0.000122408389229958,-5.6750644422531e-06,-2.67833936012572e-06,2.30187381922748e-05,0,-1.78246596156652e-05,-1.10266042380437e-05,-2.10216896694807e-05,-2.6425134649735e-05,4.69231094484926e-05,0.000194453474238732,3.9682512841104e-05,8.74876191363534e-06,1.32898065167679e-05,2.83321514159412e-05,0,7.07007430050707e-06,2.93474960794842e-05,5.03371010138704e-06,-3.4078286515763e-07,-1.30670061807225e-05,2.28845323064083e-05,9.54674262914193e-06,6.22101562224255e-06,-6.90057782698153e-06,-2.29275011925466e-05,0,5.11155266697961e-06,0.000140864460851013,0.000124372275095657,0.00151854612635995,0.000122531956019916,0.000114676289990327,0.000135350062515594,0.000130976721176859,0.000144332602894769,0.000108392759613346,0
"V4_10",0,-4.8055053470997e-05,-3.34388399603082e-05,-0.000502225246682971,-6.47019697455597e-05,-4.82488580856394e-05,-3.57725315893452e-05,-5.59392836436303e-05,-5.0133372339419e-05,-4.59017315405156e-05,-1.45258659657756e-05,0,-4.68618069691143e-06,0.000158988410750529,-6.16639671641385e-06,5.53455566841201e-06,-3.06068778032807e-06,4.99938320988116e-07,-4.36662450352812e-06,1.07653465382643e-05,4.14401699223612e-05,-1.96495295802651e-05,0,-4.20271510769039e-05,1.95089228018828e-05,6.90374553637897e-06,-7.9207513857922e-06,-1.55449511447391e-05,-7.05421092859037e-06,-2.54626732422367e-05,-1.19335262595399e-05,-2.41345938626749e-05,1.7457714852765e-06,0,-2.90937109319206e-05,-3.73744483069205e-05,-3.12168475860696e-05,-1.25487725105972e-05,-3.699941188504e-05,-2.1710743551092e-05,-2.16595013592462e-05,-3.37752676705237e-05,-1.52740405776834e-05,-0.000307586664672421,0,-3.56797760040021e-05,-2.93503616424872e-05,-4.26681505099309e-05,-3.85216621094573e-05,-3.37519554723233e-05,-9.85646628051728e-06,-2.32076295971411e-05,-1.97733907930084e-05,-0.000134198009345606,-9.34537840151904e-06,0,-4.13056073289709e-06,-2.59108297130102e-05,-1.91949734510707e-05,-1.63391296447001e-05,-9.68501365223344e-06,-2.41621277953353e-05,-1.35247206765128e-06,-0.000109065303461604,9.56869615689232e-07,-1.07881623267588e-05,0,-2.33583588091587e-05,-1.97950570276417e-05,1.13947607209895e-05,-7.96498491888483e-06,-2.03126137804777e-06,2.12633183187629e-05,0.000198829827501596,-3.14832493552741e-05,2.57772570629056e-05,8.24648514137024e-06,0,1.13378170835975e-05,7.69153419974407e-06,-1.16243026164557e-05,-2.95176332990052e-06,8.18966925993182e-06,-6.21039406276543e-06,3.66596394970775e-05,3.16448084285979e-05,8.76247585047021e-06,-3.69620817093709e-06,0,-1.97074654828547e-05,0.000123987762574327,0.000125985418895405,0.000122531956019916,0.00153223337663394,0.000141750999257545,0.000123021836905391,0.000127499880350949,0.000152439729833263,0.000146613487944098,0
"V5_10",0,-4.41771502602786e-05,-4.41181170479065e-05,-6.35751741453061e-05,-0.000521447451330013,-7.50108504570006e-05,-5.09341902974123e-05,-5.53300545085091e-05,-7.06959346253241e-05,-4.1091742272697e-05,-3.70824631370687e-05,0,-1.60157642588213e-05,-1.99264895565507e-06,0.000163300484050985,1.29170576254696e-05,1.89477862645204e-05,3.23733567253591e-06,7.68834482327629e-06,1.87096874409245e-05,-1.92112367932964e-05,-2.71446671481421e-05,0,-1.40163884273127e-06,-1.50203121788343e-05,8.37872450312077e-06,-4.54012578723094e-06,1.79105592564813e-05,-1.91183717365751e-05,-2.93474065337545e-05,2.36104675008955e-06,6.19125110695228e-06,-1.72079027320165e-05,0,-0.000269718005415206,-5.10835643356991e-05,-3.07899516590816e-05,-1.42164084572384e-05,-3.32257278547817e-05,-7.19951318034467e-06,-9.42012630845088e-06,2.59097580937499e-05,-8.8626461330564e-06,-1.60085769420631e-06,0,3.14315230349025e-05,7.91993700012303e-06,-5.81472445139096e-06,3.54255301993533e-06,2.62463385973087e-05,-1.94361725595779e-06,1.0165175601675e-05,-4.41094076897801e-06,4.78530750783592e-06,-2.33463201741474e-05,0,6.75114564795814e-06,2.67550961150482e-05,-1.53191791256395e-05,2.67160624206522e-05,4.70579747132087e-06,4.42942002673826e-05,-4.91159480219806e-06,5.47098302616062e-06,-3.88909813540665e-05,9.74782909667503e-06,0,2.306810193048e-05,1.67998085428418e-05,5.97534235255362e-06,-9.25405014313049e-06,2.72673198074845e-05,1.98326697641587e-05,1.51961981419895e-05,0.000178811252489524,3.88950003312387e-05,3.03985576574502e-05,0,1.12308092117111e-05,1.81388146193904e-05,1.40250507169171e-05,-1.08955554255536e-05,-9.11395822611845e-06,5.19166691286738e-06,-2.01801499238213e-06,-2.9715824658144e-05,-1.02725151220195e-05,-1.0317186334306e-05,0,-1.18387136939649e-05,0.00016180077759955,0.000107817350727875,0.000114676289990327,0.000141750999257545,0.00152530170231459,0.000133911082573741,0.000149023073912351,0.000149236613722447,0.000108279423025052,0
"V6_10",0,-5.31658278794447e-05,-6.00064253876811e-05,-3.73971560032402e-05,-6.47630804730879e-05,-0.000523775476191246,-3.63875785237284e-05,-5.84669944802955e-05,-5.68559123243152e-05,-3.27434573735291e-05,5.22686062713568e-06,0,3.17828137365046e-05,1.75674948522905e-05,3.06969129350306e-05,0.000161625965636726,-5.26223994734359e-07,2.10536659749477e-05,4.77836840139346e-05,2.60764076750826e-05,-2.79192008139221e-06,2.52897069674419e-06,0,-2.7311390453889e-05,7.83878559310267e-07,-7.42502991556748e-05,1.03891013541682e-05,-6.253864241024e-06,-8.85608493634115e-06,6.02867863967242e-06,1.32852827765868e-05,-2.51543015457198e-05,-4.57822358136107e-05,0,-3.18642605666532e-05,-0.000283468456291403,-4.38185699394551e-05,-2.53052813364813e-05,-2.94224339936383e-05,-2.46198195487708e-05,-4.50878547780207e-05,-5.07751608535692e-05,-2.15026041110261e-05,-3.01603419393734e-05,0,-0.000302891156948222,-1.64709958086734e-05,-2.43698915590518e-05,-1.21706570618251e-05,-3.28003949103203e-05,-1.55432183069279e-05,-3.05130688386937e-05,-2.72924517539499e-05,5.81195720403967e-06,-1.59206416766119e-07,0,3.42464163770804e-06,1.3855634743382e-05,1.4173467493099e-06,-2.44904959529479e-05,-1.92706157739418e-05,-2.00085738664655e-05,-2.3194334278624e-05,-1.00191162202035e-05,-1.72960646137032e-05,-0.000127445017469884,0,-4.02622727880084e-05,6.60231015272698e-06,-1.61445688850482e-05,-1.78840814085073e-05,1.94680104209295e-05,3.27081010772389e-05,-3.45935616539397e-06,1.57614547337079e-05,0.000224113532363083,3.54092254542108e-06,0,3.3564739402759e-05,2.30837902888749e-05,-1.79494826731304e-05,2.78636404260253e-06,-1.33965970101605e-05,-1.15631615058085e-05,3.20224537587982e-07,2.69832619152435e-05,-4.16769238300244e-06,2.79174570147821e-06,0,1.24045137346137e-05,0.000131367569215121,0.000138716770548311,0.000135350062515594,0.000123021836905391,0.000133911082573741,0.00152756512468214,0.000131535748962735,0.000155253839149141,0.000129881074024401,0
"V7_10",0,-4.23492494879088e-05,-4.53847839975637e-05,-2.65092546013882e-05,-5.36125669191263e-05,-2.60238975111228e-05,-0.000523882600925161,-4.11708944946804e-05,-4.49546434568074e-05,-6.5955939133691e-05,-3.76546672288561e-06,0,2.32466056504715e-05,-1.13589791955263e-06,1.48522908983139e-05,2.82079083549893e-05,0.000177271681040577,4.69543027906244e-06,2.64606448397612e-05,2.31825073404502e-05,-1.68607930726365e-05,-2.26594368297294e-05,0,-4.21353905222926e-05,-1.08665359697614e-05,-3.45636137172699e-05,-4.81462308051514e-05,-3.34879890524019e-05,-2.3507973695613e-05,-1.41155429468311e-05,2.16329131583977e-05,-3.75488579111847e-05,-2.54358444266406e-05,0,-2.9118482203786e-05,-1.73906045448365e-05,-0.000259046915886917,-1.07873181315406e-05,1.98204528653051e-06,-2.58108882953467e-05,-2.49094964498424e-05,-5.18905562259147e-05,-1.77632628679945e-05,-9.78226883000839e-06,0,-4.04339709579911e-05,-0.000272995770477543,-3.53057212794184e-05,-2.11922030545179e-05,-1.20713336322582e-05,-1.44034980815862e-06,-4.90019976688328e-06,-1.04843076271795e-05,8.2113882590591e-07,-3.24322667884424e-05,0,-0.000115238383847144,1.18912784510044e-05,-3.84069926190183e-05,-2.21748961522261e-05,-9.41624133627753e-06,-4.67093748222758e-05,-1.07854800288974e-05,1.12034631993166e-05,-1.59043543523767e-06,-1.26104459644102e-05,0,-2.36900234712719e-08,-1.85630236544019e-05,-1.57289454469097e-06,-7.5163916440993e-08,-6.99035844720289e-06,4.26782978708138e-05,-1.2695291456583e-06,1.15771030192854e-05,2.80037238874518e-05,0.000192404835249985,0,-8.56805300321058e-06,1.91988349532875e-05,-1.83135804643397e-05,-1.04822816639054e-06,-1.80056296730739e-05,-1.7215524297159e-05,5.38706667950077e-06,1.5587727517675e-05,-9.73344394813787e-06,-1.73210194811951e-06,0,2.84103101581558e-06,0.00013676236974158,0.000136943708978015,0.000130976721176859,0.000127499880350949,0.000149023073912351,0.000131535748962735,0.00149609850688224,0.000156267743825202,0.000156976595547391,0
"V8_10",0,-3.63190507371693e-05,-5.21226888695988e-05,-4.14960601580372e-05,-5.12487217730919e-05,-6.28560901342875e-05,-6.19298992135396e-05,-0.000542742869339805,-4.20713375593036e-05,-3.81421959309157e-05,-2.21164240449789e-05,0,5.90793926131217e-06,2.19526949429319e-06,-2.10705309681022e-06,1.24543429228281e-05,1.75370630758439e-05,0.00017873497264862,2.57949356063973e-05,-1.44794228073426e-05,-9.80923564939456e-07,-2.34279587585935e-05,0,-2.54081620734134e-05,-5.45491669456363e-06,3.28452277643883e-07,5.45508122491189e-06,-4.46263482050131e-05,-1.59913784012617e-05,-2.59930593203923e-06,-5.16138281493464e-06,-1.55842134231093e-05,-2.44448629120312e-05,0,-3.15986625236871e-05,-1.804702804042e-05,-3.11805025215226e-05,-0.000278002728584568,-9.64384646455584e-06,-1.86726009104807e-05,-1.03659649706319e-05,-5.71794941257732e-05,-2.94093994903748e-05,-5.10257104428985e-05,0,-2.03016850454505e-05,-6.03475034801439e-05,-0.000305599072858692,-2.83782378432808e-05,-1.31177180601827e-05,-9.59430532528474e-06,-3.21340815313913e-05,-7.36132915976226e-06,-1.23075281957215e-05,-1.02290554854519e-05,0,-2.10775516771856e-05,-0.000129585118235134,-3.05623341798588e-05,-2.34765627108059e-05,-1.1940298155976e-05,-4.07555362968167e-05,-3.45890763785097e-06,-1.51340247931873e-05,-1.18944841799225e-05,-2.58796581609001e-05,0,-0.00011455223549054,-2.19269548868985e-06,-3.55086256738268e-05,-9.13996098411876e-06,1.3348004617606e-05,4.22936227835831e-05,3.55343759698473e-05,1.40568010529233e-05,3.37420882103447e-05,2.99517167205643e-05,0,3.8186992457026e-05,7.63001617089067e-06,5.50069790137535e-06,-8.25586722153501e-06,1.33475842342143e-05,-5.87711783569403e-06,1.22201892165049e-06,-1.37791890464579e-05,-1.22503189775628e-05,3.08382350391994e-05,0,1.38728168334341e-05,0.000117502348598633,0.000143259549010449,0.000144332602894769,0.000152439729833263,0.000149236613722447,0.000155253839149141,0.000156267743825202,0.0016015852789943,0.000127240699215337,0
"V9_10",0,-2.12861597378324e-05,-2.48653884017662e-05,-5.06371694075475e-05,-5.11688647108136e-05,-4.63823683192586e-05,-7.04786384725901e-05,-1.59193731427091e-05,-0.000516017307468818,-4.89290029989113e-05,-8.38894953461338e-06,0,7.19376858072747e-06,3.38984598301263e-05,3.24858833188953e-06,8.36747595865869e-06,3.270171097872e-05,-1.35555701769045e-06,0.000147060260710415,1.24177989107765e-05,7.71029817290839e-06,-7.76407666114932e-06,0,3.78023491807008e-06,6.97466126188314e-06,1.34981098385515e-05,-3.24434042154043e-06,-1.05750551955736e-05,-4.60385369831086e-05,-1.10114020063861e-05,-1.92752036045339e-05,1.89581457833461e-06,-1.89469949206561e-05,0,-1.04563206549251e-05,-1.83529458295387e-05,-4.77528380163143e-05,9.54628941274208e-06,-0.000285109452220457,-1.68664279457925e-05,-3.56727727890769e-05,-4.01004178632512e-05,-1.37060797105371e-05,-1.82049387729566e-05,0,-3.51894443592511e-05,-1.89574601989223e-05,-4.9001237308028e-05,-0.000295718660403571,-2.72550089222213e-05,-1.17424200911237e-06,-2.78791440987878e-05,6.04440301940922e-06,1.92057205843163e-05,-2.21852001534703e-06,0,1.70478872292746e-05,-1.88467313752359e-05,-0.000129335721002458,6.62253797298237e-07,-1.75572351075508e-05,-1.55597808121422e-05,-3.84364732077252e-06,-1.04368420428243e-05,-2.17334433247515e-05,7.05135640208948e-06,0,-1.97414915979328e-05,-9.71142706097745e-05,1.68414415499227e-05,-1.2898205610574e-05,1.87655963395176e-05,1.74866556917208e-05,1.31937882318715e-05,-1.19363100451362e-05,9.03186829554648e-06,4.81834099954632e-05,0,0.000184869862956285,1.01020926976929e-05,-7.80832599062414e-07,1.69142926217389e-05,1.19799070618341e-06,-1.95751788685649e-05,-1.3235563766466e-06,-1.11558800622085e-05,-1.16309753697136e-05,-1.52158139017881e-05,0,-1.24501015859302e-06,0.000130729431784414,0.000114934215557121,0.000108392759613346,0.000146613487944098,0.000108279423025052,0.000129881074024401,0.000156976595547391,0.000127240699215337,0.00149591689279523,0
"V10_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
